# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
-8 8 54 1f9126
-7 8 54 1f9126
-6 8 54 1f9126
-5 8 54 37b541
-4 8 54 1f9126
-3 8 54 21da2f
-2 8 54 1f9126
-1 8 54 ffffff
-16 9 54 1f9126
-15 9 54 ffffff
-14 9 54 21da2f
-13 9 54 21da2f
-12 9 54 21da2f
-11 9 54 1f9126
-10 9 54 21da2f
-9 9 54 21da2f
-8 9 54 1f9126
-7 9 54 ffffff
-6 9 54 1f9126
-5 9 54 ffffff
-4 9 54 21da2f
-3 9 54 21da2f
-2 9 54 21da2f
-1 9 54 1f9126
-16 10 54 37b541
-15 10 54 21da2f
-14 10 54 21da2f
-13 10 54 21da2f
-12 10 54 1f9126
-11 10 54 ffffff
-10 10 54 1f9126
-9 10 54 1f9126
-8 10 54 1f9126
-7 10 54 1f9126
-6 10 54 37b541
-5 10 54 21da2f
-4 10 54 21da2f
-3 10 54 21da2f
-2 10 54 1f9126
-1 10 54 ffffff
-16 11 54 37b541
-15 11 54 37b541
-14 11 54 21da2f
-13 11 54 37b541
-12 11 54 21da2f
-11 11 54 1f9126
-10 11 54 21da2f
-9 11 54 1f9126
-8 11 54 1f9126
-7 11 54 1f9126
-6 11 54 1f9126
-5 11 54 ffffff
-4 11 54 21da2f
-3 11 54 ffffff
-2 11 54 37b541
-1 11 54 1f9126
-11 12 54 1f9126
-10 12 54 1f9126
-9 12 54 21da2f
-8 12 54 1f9126
-7 12 54 ffffff
-6 12 54 1f9126
-5 12 54 21da2f
-4 12 54 21da2f
-3 12 54 21da2f
-2 12 54 ffffff
-1 12 54 1f9126
-11 13 54 1f9126
-10 13 54 1f9126
-9 13 54 21da2f
-8 13 54 1f9126
-7 13 54 21da2f
-6 13 54 1f9126
-5 13 54 21da2f
-4 13 54 ffffff
-3 13 54 1f9126
-2 13 54 1f9126
-1 13 54 1f9126
-11 14 54 37b541
-10 14 54 37b541
-9 14 54 21da2f
-8 14 54 1f9126
-7 14 54 21da2f
-6 14 54 1f9126
-5 14 54 37b541
-4 14 54 1f9126
-3 14 54 21da2f
-2 14 54 37b541
-1 14 54 37b541
-11 15 54 21da2f
-10 15 54 1f9126
-9 15 54 1f9126
-8 15 54 1f9126
-7 15 54 1f9126
-6 15 54 37b541
-5 15 54 21da2f
-4 15 54 21da2f
-3 15 54 21da2f
-2 15 54 1f9126
-1 15 54 ffffff
-16 0 55 1f9126
-15 0 55 37b541
-14 0 55 1f9126
-13 0 55 37b541
-12 0 55 1f9126
-11 0 55 37b541
-10 0 55 1f9126
-9 0 55 37b541
-8 0 55 1f9126
-7 0 55 37b541
-6 0 55 1f9126
-5 0 55 37b541
-4 0 55 1f9126
-3 0 55 21da2f
-2 0 55 1f9126
-1 0 55 37b541
-15 1 55 21da2f
-14 1 55 1f9126
-13 1 55 1f9126
-12 1 55 21da2f
-11 1 55 21da2f
-10 1 55 1f9126
-9 1 55 1f9126
-8 1 55 1f9126
-7 1 55 1f9126
-6 1 55 37b541
-5 1 55 21da2f
-4 1 55 1f9126
-2 1 55 21da2f
-16 2 55 37b541
-15 2 55 1f9126
-14 2 55 1f9126
-13 2 55 1f9126
-11 2 55 1f9126
-10 2 55 37b541
-9 2 55 1f9126
-8 2 55 21da2f
-7 2 55 21da2f
-6 2 55 37b541
-5 2 55 1f9126
-4 2 55 1f9126
-3 2 55 1f9126
-2 2 55 37b541
-1 2 55 1f9126
-16 3 55 1f9126
-15 3 55 37b541
-13 3 55 37b541
-12 3 55 21da2f
-11 3 55 37b541
-10 3 55 1f9126
-9 3 55 37b541
-8 3 55 1f9126
-7 3 55 1f9126
-6 3 55 21da2f
-5 3 55 37b541
-3 3 55 37b541
-2 3 55 1f9126
-16 4 55 21da2f
-15 4 55 1f9126
-14 4 55 1f9126
-13 4 55 37b541
-12 4 55 1f9126
-11 4 55 1f9126
-10 4 55 1f9126
-9 4 55 37b541
-8 4 55 1f9126
-7 4 55 37b541
-6 4 55 21da2f
-5 4 55 1f9126
-4 4 55 1f9126
-3 4 55 1f9126
-2 4 55 1f9126
-15 5 55 1f9126
-14 5 55 21da2f
-13 5 55 1f9126
-12 5 55 21da2f
-11 5 55 37b541
-10 5 55 21da2f
-9 5 55 1f9126
-8 5 55 1f9126
-7 5 55 1f9126
-6 5 55 21da2f
-5 5 55 1f9126
-4 5 55 21da2f
-3 5 55 1f9126
-2 5 55 1f9126
-1 5 55 37b541
-16 6 55 1f9126
-14 6 55 1f9126
-12 6 55 1f9126
-11 6 55 37b541
-10 6 55 06a115
-8 6 55 1f9126
-6 6 55 1f9126
-5 6 55 37b541
-2 6 55 06a115
-14 7 55 21da2f
-13 7 55 37b541
-12 7 55 21da2f
-11 7 55 1f9126
-10 7 55 21da2f
-9 7 55 1f9126
-8 7 55 1f9126
-7 7 55 37b541
-6 7 55 21da2f
-4 7 55 21da2f
-3 7 55 1f9126
-1 7 55 1f9126
-16 8 55 1f9126
-15 8 55 37b541
-14 8 55 1f9126
-13 8 55 37b541
-12 8 55 1f9126
-11 8 55 37b541
-10 8 55 1f9126
-9 8 55 37b541
-8 8 55 1f9126
-7 8 55 37b541
-6 8 55 1f9126
-5 8 55 37b541
-4 8 55 1f9126
-3 8 55 21da2f
-2 8 55 1f9126
-1 8 55 37b541
-15 9 55 21da2f
-14 9 55 1f9126
-13 9 55 1f9126
-12 9 55 21da2f
-11 9 55 21da2f
-10 9 55 1f9126
-9 9 55 1f9126
-8 9 55 1f9126
-7 9 55 1f9126
-6 9 55 37b541
-5 9 55 21da2f
-4 9 55 1f9126
-2 9 55 21da2f
-16 10 55 37b541
-15 10 55 1f9126
-14 10 55 1f9126
-13 10 55 1f9126
-11 10 55 1f9126
-10 10 55 37b541
-9 10 55 1f9126
-8 10 55 21da2f
-7 10 55 21da2f
-6 10 55 37b541
-5 10 55 1f9126
-4 10 55 1f9126
-3 10 55 1f9126
-2 10 55 37b541
-1 10 55 1f9126
-16 11 55 1f9126
-15 11 55 37b541
-13 11 55 37b541
-12 11 55 21da2f
-11 11 55 37b541
-10 11 55 1f9126
-9 11 55 37b541
-8 11 55 1f9126
-7 11 55 1f9126
-6 11 55 21da2f
-5 11 55 37b541
-3 11 55 37b541
-2 11 55 1f9126
-11 12 55 1f9126
-10 12 55 1f9126
-9 12 55 37b541
-8 12 55 1f9126
-7 12 55 37b541
-6 12 55 21da2f
-5 12 55 1f9126
-4 12 55 1f9126
-3 12 55 1f9126
-2 12 55 1f9126
-1 12 55 1f9126
-11 13 55 37b541
-10 13 55 21da2f
-9 13 55 1f9126
-8 13 55 1f9126
-7 13 55 1f9126
-6 13 55 21da2f
-5 13 55 1f9126
-4 13 55 21da2f
-3 13 55 1f9126
-2 13 55 1f9126
-1 13 55 37b541
-11 14 55 37b541
-10 14 55 06a115
-9 14 55 1f9126
-8 14 55 1f9126
-7 14 55 06a115
-6 14 55 1f9126
-5 14 55 37b541
-4 14 55 1f9126
-2 14 55 06a115
-11 15 55 1f9126
-10 15 55 37b541
-9 15 55 1f9126
-8 15 55 21da2f
-7 15 55 21da2f
-6 15 55 37b541
-5 15 55 1f9126
-4 15 55 1f9126
-3 15 55 1f9126
-2 15 55 37b541
-1 15 55 1f9126
-11 0 56 37b541
-10 0 56 1f9126
-9 0 56 37b541
-8 0 56 1f9126
-6 0 56 1f9126
-5 0 56 37b541
-4 0 56 1f9126
-3 0 56 37b541
-2 0 56 1f9126
-13 1 56 06a115
-12 1 56 37b541
-11 1 56 37b541
-9 1 56 37b541
-8 1 56 1f9126
-7 1 56 06a115
-6 1 56 37b541
-5 1 56 37b541
-3 1 56 37b541
-2 1 56 1f9126
-1 1 56 37b541
-13 2 56 06a115
-10 2 56 37b541
-8 2 56 1f9126
-7 2 56 06a115
-6 2 56 1f9126
-4 2 56 37b541
-3 2 56 1f9126
-1 2 56 21da2f
-12 3 56 37b541
-10 3 56 21da2f
-9 3 56 37b541
-6 3 56 37b541
-4 3 56 21da2f
-1 3 56 37b541
-12 4 56 1f9126
-11 4 56 37b541
-10 4 56 37b541
-9 4 56 1f9126
-8 4 56 1f9126
-7 4 56 37b541
-6 4 56 1f9126
-5 4 56 37b541
-4 4 56 37b541
-3 4 56 1f9126
-2 4 56 1f9126
-1 4 56 37b541
-13 5 56 1f9126
-10 5 56 1f9126
-7 5 56 1f9126
-5 5 56 1f9126
-4 5 56 1f9126
-3 5 56 1f9126
-1 5 56 21da2f
-13 6 56 21da2f
-11 6 56 37b541
-10 6 56 21da2f
-9 6 56 1f9126
-7 6 56 21da2f
-6 6 56 37b541
-5 6 56 37b541
-3 6 56 1f9126
-13 7 56 21da2f
-12 7 56 1f9126
-11 7 56 37b541
-7 7 56 21da2f
-6 7 56 1f9126
-5 7 56 37b541
-4 7 56 1f9126
-3 7 56 21da2f
-2 7 56 1f9126
-1 7 56 37b541
-11 8 56 37b541
-10 8 56 1f9126
-9 8 56 37b541
-8 8 56 1f9126
-6 8 56 1f9126
-5 8 56 37b541
-4 8 56 1f9126
-3 8 56 37b541
-2 8 56 1f9126
-1 8 56 37b541
-4 9 56 1f9126
-3 9 56 37b541
-2 9 56 1f9126
-5 10 56 1f9126
-3 10 56 1f9126
-2 10 56 1f9126
-6 11 56 37b541
-5 11 56 21da2f
-2 11 56 21da2f
-1 11 56 37b541
-6 12 56 37b541
-5 12 56 21da2f
-4 12 56 1f9126
-2 12 56 1f9126
-1 12 56 37b541
-6 13 56 1f9126
-3 13 56 37b541
-2 13 56 1f9126
-1 13 56 37b541
-6 14 56 21da2f
-4 14 56 37b541
-3 14 56 06a115
-2 14 56 37b541
-1 14 56 37b541
-6 15 56 1f9126
-2 15 56 37b541
-1 15 56 1f9126
-13 0 57 1f9126
-12 0 57 37b541
-10 0 57 37b541
-8 0 57 1f9126
-7 0 57 1f9126
-6 0 57 37b541
-5 0 57 1f9126
-4 0 57 37b541
-3 0 57 1f9126
-2 0 57 1f9126
-1 0 57 37b541
-13 1 57 1f9126
-8 1 57 1f9126
-7 1 57 1f9126
-6 1 57 1f9126
-5 1 57 1f9126
-3 1 57 1f9126
-2 1 57 1f9126
-12 2 57 1f9126
-11 2 57 1f9126
-10 2 57 21da2f
-9 2 57 1f9126
-8 2 57 1f9126
-7 2 57 1f9126
-6 2 57 1f9126
-5 2 57 1f9126
-4 2 57 21da2f
-3 2 57 1f9126
-2 2 57 1f9126
-1 2 57 1f9126
-13 3 57 1f9126
-12 3 57 1f9126
-11 3 57 1f9126
-10 3 57 1f9126
-9 3 57 1f9126
-8 3 57 37b541
-7 3 57 1f9126
-6 3 57 1f9126
-5 3 57 1f9126
-4 3 57 1f9126
-3 3 57 1f9126
-2 3 57 37b541
-1 3 57 1f9126
-13 4 57 37b541
-12 4 57 1f9126
-11 4 57 1f9126
-10 4 57 ffffff
-9 4 57 1f9126
-8 4 57 1f9126
-7 4 57 37b541
-6 4 57 1f9126
-5 4 57 1f9126
-4 4 57 ffffff
-3 4 57 1f9126
-2 4 57 1f9126
-1 4 57 1f9126
-13 5 57 1f9126
-12 5 57 37b541
-11 5 57 37b541
-10 5 57 ffffff
-9 5 57 1f9126
-7 5 57 1f9126
-6 5 57 37b541
-5 5 57 37b541
-4 5 57 ffffff
-3 5 57 1f9126
-2 5 57 37b541
-1 5 57 ffffff
-12 6 57 1f9126
-11 6 57 ffffff
-10 6 57 1f9126
-9 6 57 1f9126
-8 6 57 21da2f
-7 6 57 1f9126
-6 6 57 1f9126
-5 6 57 ffffff
-4 6 57 1f9126
-3 6 57 1f9126
-2 6 57 21da2f
-1 6 57 1f9126
-13 7 57 1f9126
-12 7 57 ffffff
-11 7 57 37b541
-10 7 57 37b541
-9 7 57 37b541
-8 7 57 1f9126
-7 7 57 1f9126
-6 7 57 ffffff
-5 7 57 37b541
-4 7 57 37b541
-3 7 57 37b541
-2 7 57 1f9126
-1 7 57 1f9126
-13 8 57 1f9126
-12 8 57 37b541
-10 8 57 37b541
-8 8 57 1f9126
-7 8 57 1f9126
-6 8 57 37b541
-5 8 57 1f9126
-4 8 57 37b541
-3 8 57 1f9126
-2 8 57 1f9126
-1 8 57 37b541
-5 9 57 37b541
-4 9 57 1f9126
-3 9 57 37b541
-2 9 57 1f9126
-1 9 57 1f9126
-6 10 57 1f9126
-5 10 57 1f9126
-4 10 57 37b541
-3 10 57 1f9126
-2 10 57 37b541
-1 10 57 37b541
-4 11 57 1f9126
-3 11 57 06a115
-2 11 57 1f9126
-1 11 57 ffffff
-6 12 57 1f9126
-5 12 57 1f9126
-4 12 57 ffffff
-3 12 57 1f9126
-2 12 57 ffffff
-1 12 57 37b541
-6 13 57 37b541
-5 13 57 1f9126
-4 13 57 37b541
-3 13 57 1f9126
-2 13 57 37b541
-6 14 57 1f9126
-5 14 57 1f9126
-3 14 57 1f9126
-6 15 57 21da2f
-4 15 57 1f9126
-3 15 57 1f9126
-2 15 57 1f9126
-1 15 57 1f9126
-13 0 58 37b541
-12 0 58 21da2f
-11 0 58 1f9126
-7 0 58 37b541
-6 0 58 21da2f
-5 0 58 1f9126
-4 0 58 21da2f
-3 0 58 37b541
-2 0 58 21da2f
-1 0 58 1f9126
-12 1 58 37b541
-11 1 58 1f9126
-9 1 58 21da2f
-8 1 58 1f9126
-7 1 58 37b541
-6 1 58 37b541
-5 1 58 1f9126
-4 1 58 37b541
-3 1 58 21da2f
-2 1 58 1f9126
-1 1 58 37b541
-13 2 58 1f9126
-12 2 58 ffffff
-11 2 58 ffffff
-10 2 58 1f9126
-9 2 58 ffffff
-8 2 58 ffffff
-7 2 58 1f9126
-6 2 58 ffffff
-5 2 58 ffffff
-4 2 58 1f9126
-3 2 58 ffffff
-2 2 58 ffffff
-1 2 58 1f9126
-13 3 58 21da2f
-12 3 58 1f9126
-11 3 58 ffffff
-10 3 58 ffffff
-9 3 58 ffffff
-8 3 58 ffffff
-7 3 58 21da2f
-6 3 58 1f9126
-5 3 58 ffffff
-4 3 58 ffffff
-3 3 58 ffffff
-2 3 58 ffffff
-1 3 58 ffffff
-12 4 58 1f9126
-11 4 58 ffffff
-10 4 58 ffffff
-9 4 58 ffffff
-8 4 58 ffffff
-7 4 58 ffffff
-6 4 58 1f9126
-5 4 58 ffffff
-4 4 58 ffffff
-3 4 58 ffffff
-2 4 58 ffffff
-1 4 58 ffffff
-13 5 58 37b541
-12 5 58 ffffff
-11 5 58 ffffff
-10 5 58 ffffff
-9 5 58 ffffff
-8 5 58 06a115
-7 5 58 37b541
-6 5 58 ffffff
-5 5 58 ffffff
-4 5 58 ffffff
-3 5 58 ffffff
-2 5 58 ffffff
-1 5 58 ffffff
-13 6 58 37b541
-12 6 58 1f9126
-11 6 58 ffffff
-10 6 58 ffffff
-9 6 58 1f9126
-8 6 58 21da2f
-7 6 58 37b541
-6 6 58 1f9126
-5 6 58 ffffff
-4 6 58 ffffff
-3 6 58 1f9126
-2 6 58 21da2f
-1 6 58 1f9126
-12 7 58 1f9126
-11 7 58 ffffff
-10 7 58 37b541
-6 7 58 1f9126
-5 7 58 ffffff
-4 7 58 37b541
-3 7 58 ffffff
-2 7 58 1f9126
-1 7 58 ffffff
-13 8 58 37b541
-12 8 58 21da2f
-11 8 58 1f9126
-7 8 58 37b541
-6 8 58 21da2f
-5 8 58 1f9126
-4 8 58 21da2f
-3 8 58 37b541
-2 8 58 21da2f
-1 8 58 1f9126
-6 9 58 1f9126
-4 9 58 1f9126
-3 9 58 ffffff
-2 9 58 1f9126
-1 9 58 ffffff
-6 10 58 21da2f
-5 10 58 37b541
-4 10 58 ffffff
-3 10 58 37b541
-2 10 58 ffffff
-1 10 58 ffffff
-5 11 58 37b541
-4 11 58 1f9126
-3 11 58 37b541
-2 11 58 1f9126
-1 11 58 ffffff
-6 12 58 37b541
-4 12 58 1f9126
-3 12 58 ffffff
-2 12 58 1f9126
-1 12 58 ffffff
-6 13 58 21da2f
-5 13 58 37b541
-4 13 58 21da2f
-3 13 58 37b541
-2 13 58 21da2f
-1 13 58 1f9126
-4 14 58 37b541
-3 14 58 1f9126
-2 14 58 37b541
-1 14 58 1f9126
-5 15 58 1f9126
-4 15 58 ffffff
-3 15 58 1f9126
-2 15 58 ffffff
-1 15 58 ffffff
-12 0 59 1f9126
-10 0 59 21da2f
-9 0 59 1f9126
-7 0 59 1f9126
-6 0 59 1f9126
-4 0 59 21da2f
-3 0 59 1f9126
-2 0 59 1f9126
-1 0 59 1f9126
-13 1 59 21da2f
-12 1 59 37b541
-11 1 59 37b541
-8 1 59 37b541
-7 1 59 21da2f
-6 1 59 37b541
-5 1 59 37b541
-4 1 59 37b541
-3 1 59 21da2f
-2 1 59 37b541
-1 1 59 1f9126
-12 2 59 1f9126
-11 2 59 ffffff
-10 2 59 1f9126
-9 2 59 1f9126
-8 2 59 ffffff
-7 2 59 ffffff
-6 2 59 1f9126
-5 2 59 ffffff
-4 2 59 1f9126
-3 2 59 1f9126
-2 2 59 ffffff
-1 2 59 ffffff
-13 3 59 37b541
-12 3 59 ffffff
-11 3 59 ffffff
-10 3 59 ffffff
-9 3 59 ffffff
-8 3 59 ffffff
-7 3 59 37b541
-6 3 59 ffffff
-5 3 59 ffffff
-4 3 59 ffffff
-3 3 59 ffffff
-2 3 59 ffffff
-1 3 59 ffffff
-13 4 59 37b541
-12 4 59 ffffff
-11 4 59 ffffff
-10 4 59 ffffff
-9 4 59 ffffff
-8 4 59 ffffff
-7 4 59 37b541
-6 4 59 ffffff
-5 4 59 ffffff
-4 4 59 ffffff
-3 4 59 ffffff
-2 4 59 ffffff
-1 4 59 ffffff
-13 5 59 1f9126
-12 5 59 ffffff
-11 5 59 ffffff
-10 5 59 ffffff
-9 5 59 ffffff
-8 5 59 ffffff
-7 5 59 1f9126
-6 5 59 ffffff
-5 5 59 ffffff
-4 5 59 ffffff
-3 5 59 ffffff
-2 5 59 ffffff
-1 5 59 1f9126
-13 6 59 21da2f
-12 6 59 ffffff
-11 6 59 ffffff
-10 6 59 ffffff
-9 6 59 ffffff
-8 6 59 1f9126
-7 6 59 21da2f
-6 6 59 ffffff
-5 6 59 ffffff
-4 6 59 ffffff
-3 6 59 ffffff
-2 6 59 1f9126
-1 6 59 ffffff
-13 7 59 1f9126
-12 7 59 1f9126
-11 7 59 1f9126
-10 7 59 1f9126
-9 7 59 1f9126
-8 7 59 1f9126
-7 7 59 1f9126
-6 7 59 1f9126
-5 7 59 1f9126
-4 7 59 1f9126
-3 7 59 1f9126
-2 7 59 1f9126
-1 7 59 1f9126
-12 8 59 1f9126
-10 8 59 21da2f
-9 8 59 1f9126
-7 8 59 1f9126
-6 8 59 1f9126
-5 8 59 37b541
-4 8 59 21da2f
-3 8 59 1f9126
-2 8 59 1f9126
-1 8 59 1f9126
-6 9 59 37b541
-5 9 59 37b541
-4 9 59 ffffff
-3 9 59 37b541
-2 9 59 ffffff
-1 9 59 ffffff
-5 10 59 1f9126
-4 10 59 ffffff
-3 10 59 1f9126
-2 10 59 ffffff
-1 10 59 ffffff
-6 11 59 37b541
-5 11 59 21da2f
-4 11 59 ffffff
-3 11 59 21da2f
-2 11 59 ffffff
-1 11 59 ffffff
-6 12 59 1f9126
-5 12 59 1f9126
-4 12 59 1f9126
-3 12 59 1f9126
-2 12 59 1f9126
-1 12 59 1f9126
-6 13 59 1f9126
-4 13 59 1f9126
-2 13 59 1f9126
-1 13 59 1f9126
-5 14 59 21da2f
-4 14 59 37b541
-3 14 59 21da2f
-2 14 59 37b541
-1 14 59 37b541
-6 15 59 1f9126
-4 15 59 1f9126
-3 15 59 ffffff
-2 15 59 1f9126
-1 15 59 ffffff
-13 0 60 37b541
-12 0 60 37b541
-11 0 60 1f9126
-10 0 60 37b541
-8 0 60 37b541
-7 0 60 37b541
-6 0 60 37b541
-5 0 60 1f9126
-4 0 60 37b541
-3 0 60 37b541
-2 0 60 37b541
-1 0 60 1f9126
-13 1 60 37b541
-11 1 60 1f9126
-9 1 60 1f9126
-8 1 60 1f9126
-7 1 60 37b541
-5 1 60 1f9126
-3 1 60 1f9126
-2 1 60 1f9126
-1 1 60 1f9126
-13 2 60 21da2f
-12 2 60 1f9126
-11 2 60 ffffff
-10 2 60 1f9126
-9 2 60 ffffff
-8 2 60 ffffff
-7 2 60 21da2f
-6 2 60 1f9126
-5 2 60 ffffff
-4 2 60 1f9126
-3 2 60 ffffff
-2 2 60 ffffff
-1 2 60 1f9126
-13 3 60 1f9126
-12 3 60 ffffff
-11 3 60 ffffff
-10 3 60 ffffff
-9 3 60 ffffff
-8 3 60 ffffff
-7 3 60 1f9126
-6 3 60 ffffff
-5 3 60 ffffff
-4 3 60 ffffff
-3 3 60 ffffff
-2 3 60 ffffff
-1 3 60 ffffff
-13 4 60 1f9126
-12 4 60 1f9126
-11 4 60 ffffff
-10 4 60 ffffff
-9 4 60 ffffff
-8 4 60 ffffff
-7 4 60 1f9126
-6 4 60 1f9126
-5 4 60 ffffff
-4 4 60 ffffff
-3 4 60 ffffff
-2 4 60 ffffff
-1 4 60 1f9126
-12 5 60 21da2f
-11 5 60 ffffff
-10 5 60 ffffff
-9 5 60 ffffff
-8 5 60 ffffff
-7 5 60 ffffff
-6 5 60 21da2f
-5 5 60 ffffff
-4 5 60 ffffff
-3 5 60 ffffff
-2 5 60 ffffff
-1 5 60 ffffff
-13 6 60 37b541
-12 6 60 1f9126
-11 6 60 ffffff
-10 6 60 ffffff
-9 6 60 ffffff
-8 6 60 ffffff
-7 6 60 37b541
-6 6 60 1f9126
-5 6 60 ffffff
-4 6 60 ffffff
-3 6 60 ffffff
-2 6 60 ffffff
-1 6 60 ffffff
-12 7 60 1f9126
-11 7 60 1f9126
-10 7 60 ffffff
-9 7 60 1f9126
-8 7 60 ffffff
-7 7 60 1f9126
-6 7 60 1f9126
-5 7 60 1f9126
-4 7 60 ffffff
-3 7 60 1f9126
-2 7 60 ffffff
-1 7 60 1f9126
-13 8 60 37b541
-12 8 60 37b541
-11 8 60 1f9126
-10 8 60 37b541
-8 8 60 37b541
-7 8 60 37b541
-6 8 60 37b541
-5 8 60 1f9126
-4 8 60 37b541
-3 8 60 37b541
-2 8 60 37b541
-1 8 60 1f9126
-5 9 60 1f9126
-4 9 60 1f9126
-3 9 60 1f9126
-2 9 60 1f9126
-1 9 60 ffffff
-6 10 60 1f9126
-4 10 60 21da2f
-3 10 60 ffffff
-2 10 60 21da2f
-1 10 60 ffffff
-6 11 60 1f9126
-5 11 60 37b541
-4 11 60 1f9126
-3 11 60 37b541
-2 11 60 1f9126
-1 11 60 ffffff
-6 12 60 37b541
-4 12 60 1f9126
-3 12 60 1f9126
-2 12 60 1f9126
-1 12 60 1f9126
-5 13 60 37b541
-4 13 60 37b541
-3 13 60 37b541
-2 13 60 37b541
-1 13 60 1f9126
-5 14 60 37b541
-3 14 60 37b541
-1 14 60 1f9126
-6 15 60 21da2f
-5 15 60 21da2f
-4 15 60 1f9126
-3 15 60 21da2f
-2 15 60 1f9126
-1 15 60 ffffff
-12 0 61 1f9126
-9 0 61 1f9126
-8 0 61 37b541
-7 0 61 1f9126
-6 0 61 1f9126
-4 0 61 1f9126
-3 0 61 1f9126
-2 0 61 37b541
-1 0 61 1f9126
-13 1 61 1f9126
-12 1 61 37b541
-7 1 61 1f9126
-6 1 61 37b541
-5 1 61 1f9126
-4 1 61 37b541
-3 1 61 1f9126
-2 1 61 37b541
-12 2 61 1f9126
-11 2 61 21da2f
-10 2 61 1f9126
-9 2 61 1f9126
-8 2 61 37b541
-7 2 61 1f9126
-6 2 61 1f9126
-5 2 61 21da2f
-4 2 61 1f9126
-3 2 61 1f9126
-2 2 61 37b541
-1 2 61 1f9126
-13 3 61 21da2f
-12 3 61 1f9126
-11 3 61 ffffff
-10 3 61 ffffff
-9 3 61 ffffff
-8 3 61 ffffff
-7 3 61 21da2f
-6 3 61 1f9126
-5 3 61 ffffff
-4 3 61 ffffff
-3 3 61 ffffff
-2 3 61 ffffff
-1 3 61 1f9126
-12 4 61 37b541
-11 4 61 ffffff
-10 4 61 ffffff
-9 4 61 ffffff
-8 4 61 ffffff
-7 4 61 ffffff
-6 4 61 37b541
-5 4 61 ffffff
-4 4 61 ffffff
-3 4 61 ffffff
-2 4 61 ffffff
-1 4 61 ffffff
-13 5 61 1f9126
-12 5 61 ffffff
-11 5 61 ffffff
-10 5 61 ffffff
-9 5 61 ffffff
-8 5 61 ffffff
-7 5 61 1f9126
-6 5 61 ffffff
-5 5 61 ffffff
-4 5 61 ffffff
-3 5 61 ffffff
-2 5 61 ffffff
-1 5 61 37b541
-13 6 61 37b541
-12 6 61 ffffff
-11 6 61 ffffff
-10 6 61 ffffff
-9 6 61 ffffff
-8 6 61 ffffff
-7 6 61 37b541
-6 6 61 ffffff
-5 6 61 ffffff
-4 6 61 ffffff
-3 6 61 ffffff
-2 6 61 ffffff
-1 6 61 ffffff
-13 7 61 37b541
-12 7 61 1f9126
-11 7 61 1f9126
-10 7 61 37b541
-9 7 61 ffffff
-8 7 61 ffffff
-7 7 61 37b541
-6 7 61 1f9126
-5 7 61 1f9126
-4 7 61 37b541
-3 7 61 ffffff
-2 7 61 ffffff
-1 7 61 ffffff
-12 8 61 1f9126
-9 8 61 1f9126
-8 8 61 37b541
-7 8 61 1f9126
-6 8 61 1f9126
-5 8 61 21da2f
-4 8 61 1f9126
-3 8 61 1f9126
-2 8 61 37b541
-1 8 61 1f9126
-6 9 61 1f9126
-4 9 61 37b541
-3 9 61 ffffff
-2 9 61 37b541
-1 9 61 ffffff
-5 10 61 1f9126
-4 10 61 ffffff
-3 10 61 1f9126
-2 10 61 ffffff
-1 10 61 ffffff
-6 11 61 21da2f
-5 11 61 37b541
-4 11 61 ffffff
-3 11 61 37b541
-2 11 61 ffffff
-1 11 61 ffffff
-6 12 61 37b541
-5 12 61 37b541
-4 12 61 1f9126
-3 12 61 37b541
-2 12 61 1f9126
-1 12 61 1f9126
-4 13 61 1f9126
-2 13 61 1f9126
-1 13 61 1f9126
-5 14 61 1f9126
-4 14 61 37b541
-3 14 61 1f9126
-2 14 61 37b541
-4 15 61 1f9126
-3 15 61 21da2f
-2 15 61 1f9126
-1 15 61 21da2f
-13 0 62 21da2f
-12 0 62 1f9126
-11 0 62 37b541
-10 0 62 1f9126
-9 0 62 21da2f
-7 0 62 21da2f
-6 0 62 1f9126
-5 0 62 37b541
-4 0 62 1f9126
-3 0 62 21da2f
-2 0 62 1f9126
-1 0 62 37b541
-12 1 62 1f9126
-9 1 62 1f9126
-7 1 62 1f9126
-6 1 62 1f9126
-4 1 62 1f9126
-3 1 62 1f9126
-2 1 62 1f9126
-1 1 62 1f9126
-13 2 62 1f9126
-12 2 62 1f9126
-11 2 62 37b541
-10 2 62 1f9126
-9 2 62 21da2f
-8 2 62 1f9126
-7 2 62 1f9126
-6 2 62 1f9126
-5 2 62 37b541
-4 2 62 1f9126
-3 2 62 21da2f
-2 2 62 1f9126
-1 2 62 ffffff
-12 3 62 1f9126
-11 3 62 ffffff
-10 3 62 21da2f
-9 3 62 21da2f
-8 3 62 21da2f
-7 3 62 1f9126
-6 3 62 1f9126
-5 3 62 ffffff
-4 3 62 21da2f
-3 3 62 21da2f
-2 3 62 21da2f
-1 3 62 1f9126
-13 4 62 1f9126
-12 4 62 37b541
-11 4 62 21da2f
-10 4 62 21da2f
-9 4 62 21da2f
-8 4 62 1f9126
-7 4 62 1f9126
-6 4 62 37b541
-5 4 62 21da2f
-4 4 62 21da2f
-3 4 62 21da2f
-2 4 62 1f9126
-1 4 62 ffffff
-13 5 62 1f9126
-12 5 62 1f9126
-11 5 62 ffffff
-10 5 62 21da2f
-9 5 62 ffffff
-8 5 62 37b541
-7 5 62 1f9126
-6 5 62 1f9126
-5 5 62 ffffff
-4 5 62 21da2f
-3 5 62 ffffff
